Homicídio por intervenção policial; Mar�o; 34; 3
Letalidade Violenta; Mar�o; 34; 13
Estupro; Mar�o; 34; 6
Roubos; Mar�o; 34; 367
Furtos; Mar�o; 34; 175
Sequestro; Mar�o; 34; 0
Estelionato; Mar�o; 34; 67
Apreensão de Drogas; Mar�o; 34; 42
Tráfico de Drogas; Mar�o; 34; 21
Registro de Ocorrências; Mar�o; 34; 1156
Homicídio Doloso; Mar�o; 35; 6
Latrocínio; Mar�o; 35; 0
Homicídio por intervenção policial; Mar�o; 35; 0
Letalidade Violenta; Mar�o; 35; 6
Estupro; Mar�o; 35; 21
Roubos; Mar�o; 35; 252
Furtos; Mar�o; 35; 267
Sequestro; Mar�o; 35; 0
Estelionato; Mar�o; 35; 126
Apreensão de Drogas; Mar�o; 35; 2
Tráfico de Drogas; Mar�o; 35; 0
Registro de Ocorrências; Mar�o; 35; 1116
Homicídio Doloso; Mar�o; 36; 3
Latrocínio; Mar�o; 36; 0
Homicídio por intervenção policial; Mar�o; 36; 0
Letalidade Violenta; Mar�o; 36; 3
Estupro; Mar�o; 36; 8
Roubos; Mar�o; 36; 108
Furtos; Mar�o; 36; 124
Sequestro; Mar�o; 36; 0
Estelionato; Mar�o; 36; 61
Apreensão de Drogas; Mar�o; 36; 1
Tráfico de Drogas; Mar�o; 36; 0
Registro de Ocorrências; Mar�o; 36; 780
Homicídio Doloso; Mar�o; 37; 2
Latrocínio; Mar�o; 37; 0
Homicídio por intervenção policial; Mar�o; 37; 0
Letalidade Violenta; Mar�o; 37; 2
Estupro; Mar�o; 37; 4
Roubos; Mar�o; 37; 68
Furtos; Mar�o; 37; 147
Sequestro; Mar�o; 37; 0
Estelionato; Mar�o; 37; 41
Apreensão de Drogas; Mar�o; 37; 4
Tráfico de Drogas; Mar�o; 37; 2
Registro de Ocorrências; Mar�o; 37; 550
Homicídio Doloso; Mar�o; 38; 5
Latrocínio; Mar�o; 38; 0
Homicídio por intervenção policial; Mar�o; 38; 1
Letalidade Violenta; Mar�o; 38; 6
Estupro; Mar�o; 38; 6
Roubos; Mar�o; 38; 222
Furtos; Mar�o; 38; 56
Sequestro; Mar�o; 38; 0
Estelionato; Mar�o; 38; 25
Apreensão de Drogas; Mar�o; 38; 4
Tráfico de Drogas; Mar�o; 38; 2
Registro de Ocorrências; Mar�o; 38; 542
Homicídio Doloso; Mar�o; 39; 10
Latrocínio; Mar�o; 39; 1
Homicídio por intervenção policial; Mar�o; 39; 6
Letalidade Violenta; Mar�o; 39; 17
Estupro; Mar�o; 39; 4
Roubos; Mar�o; 39; 508
Furtos; Mar�o; 39; 60
Sequestro; Mar�o; 39; 0
Estelionato; Mar�o; 39; 17
Apreensão de Drogas; Mar�o; 39; 18
Tráfico de Drogas; Mar�o; 39; 10
Registro de Ocorrências; Mar�o; 39; 891
Homicídio Doloso; Mar�o; 40; 1
Latrocínio; Mar�o; 40; 0
Homicídio por intervenção policial; Mar�o; 40; 1
Letalidade Violenta; Mar�o; 40; 2
Estupro; Mar�o; 40; 0
Roubos; Mar�o; 40; 159
Furtos; Mar�o; 40; 49
Sequestro; Mar�o; 40; 0
Estelionato; Mar�o; 40; 25
Apreensão de Drogas; Mar�o; 40; 2
Tráfico de Drogas; Mar�o; 40; 2
Registro de Ocorrências; Mar�o; 40; 376
Homicídio Doloso; Mar�o; 41; 1
Latrocínio; Mar�o; 41; 0
Homicídio por intervenção policial; Mar�o; 41; 0
Letalidade Violenta; Mar�o; 41; 1
Estupro; Mar�o; 41; 2
Roubos; Mar�o; 41; 70
Furtos; Mar�o; 41; 99
Sequestro; Mar�o; 41; 0
Estelionato; Mar�o; 41; 43
Apreensão de Drogas; Mar�o; 41; 0
Tráfico de Drogas; Mar�o; 41; 0
Registro de Ocorrências; Mar�o; 41; 402
Homicídio Doloso; Mar�o; 42; 1
Latrocínio; Mar�o; 42; 0
Homicídio por intervenção policial; Mar�o; 42; 0
Letalidade Violenta; Mar�o; 42; 1
Estupro; Mar�o; 42; 1
Roubos; Mar�o; 42; 72
Furtos; Mar�o; 42; 269
Sequestro; Mar�o; 42; 0
Estelionato; Mar�o; 42; 61
Apreensão de Drogas; Mar�o; 42; 31
Tráfico de Drogas; Mar�o; 42; 1
Registro de Ocorrências; Mar�o; 42; 665
Homicídio Doloso; Mar�o; 43; 4
Latrocínio; Mar�o; 43; 1
Homicídio por intervenção policial; Mar�o; 43; 0
Letalidade Violenta; Mar�o; 43; 5
Estupro; Mar�o; 43; 1
Roubos; Mar�o; 43; 37
Furtos; Mar�o; 43; 75
Sequestro; Mar�o; 43; 0
Estelionato; Mar�o; 43; 15
Apreensão de Drogas; Mar�o; 43; 1
Tráfico de Drogas; Mar�o; 43; 0
Registro de Ocorrências; Mar�o; 43; 374
Homicídio Doloso; Mar�o; 44; 1
Latrocínio; Mar�o; 44; 0
Homicídio por intervenção policial; Mar�o; 44; 0
Letalidade Violenta; Mar�o; 44; 1
Estupro; Mar�o; 44; 0
Roubos; Mar�o; 44; 144
Furtos; Mar�o; 44; 89
Sequestro; Mar�o; 44; 0
Estelionato; Mar�o; 44; 20
Apreensão de Drogas; Mar�o; 44; 4
Tráfico de Drogas; Mar�o; 44; 3
Registro de Ocorrências; Mar�o; 44; 378
Homicídio Doloso; Abril; 1; 0
Latrocínio; Abril; 1; 0
Homicídio por intervenção policial; Abril; 1; 0
Letalidade Violenta; Abril; 1; 0
Estupro; Abril; 1; 1
Roubos; Abril; 1; 40
Furtos; Abril; 1; 67
Sequestro; Abril; 1; 0
Estelionato; Abril; 1; 34
Apreensão de Drogas; Abril; 1; 0
Tráfico de Drogas; Abril; 1; 0
Registro de Ocorrências; Abril; 1; 262
Homicídio Doloso; Abril; 4; 3
Latrocínio; Abril; 4; 0
Homicídio por intervenção policial; Abril; 4; 0
Letalidade Violenta; Abril; 4; 3
Estupro; Abril; 4; 0
Roubos; Abril; 4; 20
Furtos; Abril; 4; 27
Sequestro; Abril; 4; 0
Estelionato; Abril; 4; 5
Apreensão de Drogas; Abril; 4; 3
Tráfico de Drogas; Abril; 4; 1
Registro de Ocorrências; Abril; 4; 121
Homicídio Doloso; Abril; 5; 0
Latrocínio; Abril; 5; 0
Homicídio por intervenção policial; Abril; 5; 0
Letalidade Violenta; Abril; 5; 0
Estupro; Abril; 5; 0
Roubos; Abril; 5; 53
Furtos; Abril; 5; 105
Sequestro; Abril; 5; 0
Estelionato; Abril; 5; 40
Apreensão de Drogas; Abril; 5; 10
Tráfico de Drogas; Abril; 5; 8
Registro de Ocorrências; Abril; 5; 327
Homicídio Doloso; Abril; 6; 4
Latrocínio; Abril; 6; 0
Homicídio por intervenção policial; Abril; 6; 2
Letalidade Violenta; Abril; 6; 6
Estupro; Abril; 6; 0
Roubos; Abril; 6; 78
Furtos; Abril; 6; 62
Sequestro; Abril; 6; 0
Estelionato; Abril; 6; 25
Apreensão de Drogas; Abril; 6; 7
Tráfico de Drogas; Abril; 6; 4
Registro de Ocorrências; Abril; 6; 296
Homicídio Doloso; Abril; 7; 0
Latrocínio; Abril; 7; 0
Homicídio por intervenção policial; Abril; 7; 0
Letalidade Violenta; Abril; 7; 0
Estupro; Abril; 7; 1
Roubos; Abril; 7; 16
Furtos; Abril; 7; 12
Sequestro; Abril; 7; 0
Estelionato; Abril; 7; 1
Apreensão de Drogas; Abril; 7; 1
Tráfico de Drogas; Abril; 7; 1
Registro de Ocorrências; Abril; 7; 53
Homicídio Doloso; Abril; 9; 1
Latrocínio; Abril; 9; 0
Homicídio por intervenção policial; Abril; 9; 1
Letalidade Violenta; Abril; 9; 2
Estupro; Abril; 9; 0
Roubos; Abril; 9; 77
Furtos; Abril; 9; 91
Sequestro; Abril; 9; 0
Estelionato; Abril; 9; 69
Apreensão de Drogas; Abril; 9; 4
Tráfico de Drogas; Abril; 9; 1
Registro de Ocorrências; Abril; 9; 385
Homicídio Doloso; Abril; 10; 0
Latrocínio; Abril; 10; 0
Homicídio por intervenção policial; Abril; 10; 0
Letalidade Violenta; Abril; 10; 0
Estupro; Abril; 10; 1
Roubos; Abril; 10; 47
Furtos; Abril; 10; 133
Sequestro; Abril; 10; 0
Estelionato; Abril; 10; 54
Apreensão de Drogas; Abril; 10; 1
Tráfico de Drogas; Abril; 10; 0
Registro de Ocorrências; Abril; 10; 382
Homicídio Doloso; Abril; 11; 0
Latrocínio; Abril; 11; 0
Homicídio por intervenção policial; Abril; 11; 0
Letalidade Violenta; Abril; 11; 0
Estupro; Abril; 11; 0
Roubos; Abril; 11; 0
Furtos; Abril; 11; 5
Sequestro; Abril; 11; 0
Estelionato; Abril; 11; 3
Apreensão de Drogas; Abril; 11; 1
Tráfico de Drogas; Abril; 11; 0
Registro de Ocorrências; Abril; 11; 23
Homicídio Doloso; Abril; 12; 0
Latrocínio; Abril; 12; 0
Homicídio por intervenção policial; Abril; 12; 0
Letalidade Violenta; Abril; 12; 0
Estupro; Abril; 12; 1
Roubos; Abril; 12; 5
Furtos; Abril; 12; 53
Sequestro; Abril; 12; 0
Estelionato; Abril; 12; 7
Apreensão de Drogas; Abril; 12; 9
Tráfico de Drogas; Abril; 12; 1
Registro de Ocorrências; Abril; 12; 159
Homicídio Doloso; Abril; 13; 0
Latrocínio; Abril; 13; 0
Homicídio por intervenção policial; Abril; 13; 0
Letalidade Violenta; Abril; 13; 0
Estupro; Abril; 13; 0
Roubos; Abril; 13; 10
Furtos; Abril; 13; 55
Sequestro; Abril; 13; 0
Estelionato; Abril; 13; 34
Apreensão de Drogas; Abril; 13; 4
Tráfico de Drogas; Abril; 13; 0
Registro de Ocorrências; Abril; 13; 200
Homicídio Doloso; Abril; 14; 0
Latrocínio; Abril; 14; 0
Homicídio por intervenção policial; Abril; 14; 0
Letalidade Violenta; Abril; 14; 0
Estupro; Abril; 14; 1
Roubos; Abril; 14; 12
Furtos; Abril; 14; 55
Sequestro; Abril; 14; 0
Estelionato; Abril; 14; 35
Apreensão de Drogas; Abril; 14; 4
Tráfico de Drogas; Abril; 14; 2
Registro de Ocorrências; Abril; 14; 173
Homicídio Doloso; Abril; 15; 0
Latrocínio; Abril; 15; 0
Homicídio por intervenção policial; Abril; 15; 0
Letalidade Violenta; Abril; 15; 0
Estupro; Abril; 15; 2
Roubos; Abril; 15; 7
Furtos; Abril; 15; 33
Sequestro; Abril; 15; 0
Estelionato; Abril; 15; 23
Apreensão de Drogas; Abril; 15; 2
Tráfico de Drogas; Abril; 15; 2
Registro de Ocorrências; Abril; 15; 130
Homicídio Doloso; Abril; 16; 0
Latrocínio; Abril; 16; 0
Homicídio por intervenção policial; Abril; 16; 0
Letalidade Violenta; Abril; 16; 0
Estupro; Abril; 16; 2
Roubos; Abril; 16; 47
Furtos; Abril; 16; 132
Sequestro; Abril; 16; 0
Estelionato; Abril; 16; 97
Apreensão de Drogas; Abril; 16; 2
Tráfico de Drogas; Abril; 16; 0
Registro de Ocorrências; Abril; 16; 536
Homicídio Doloso; Abril; 17; 1
Latrocínio; Abril; 17; 0
Homicídio por intervenção policial; Abril; 17; 1
Letalidade Violenta; Abril; 17; 2
Estupro; Abril; 17; 1
Roubos; Abril; 17; 80
Furtos; Abril; 17; 66
Sequestro; Abril; 17; 0
Estelionato; Abril; 17; 15
Apreensão de Drogas; Abril; 17; 4
Tráfico de Drogas; Abril; 17; 3
Registro de Ocorrências; Abril; 17; 292
Homicídio Doloso; Abril; 18; 2
Latrocínio; Abril; 18; 0
Homicídio por intervenção policial; Abril; 18; 3
Letalidade Violenta; Abril; 18; 5
Estupro; Abril; 18; 0
Roubos; Abril; 18; 53
Furtos; Abril; 18; 95
Sequestro; Abril; 18; 0
Estelionato; Abril; 18; 5
Apreensão de Drogas; Abril; 18; 1
Tráfico de Drogas; Abril; 18; 0
Registro de Ocorrências; Abril; 18; 218
Homicídio Doloso; Abril; 19; 2
Latrocínio; Abril; 19; 0
Homicídio por intervenção policial; Abril; 19; 3
Letalidade Violenta; Abril; 19; 5
Estupro; Abril; 19; 1
Roubos; Abril; 19; 53
Furtos; Abril; 19; 107
Sequestro; Abril; 19; 0
Estelionato; Abril; 19; 57
Apreensão de Drogas; Abril; 19; 3
Tráfico de Drogas; Abril; 19; 2
Registro de Ocorrências; Abril; 19; 375
Homicídio Doloso; Abril; 20; 0
Latrocínio; Abril; 20; 0
Homicídio por intervenção policial; Abril; 20; 1
Letalidade Violenta; Abril; 20; 1
Estupro; Abril; 20; 1
Roubos; Abril; 20; 88
Furtos; Abril; 20; 204
Sequestro; Abril; 20; 0
Estelionato; Abril; 20; 46
Apreensão de Drogas; Abril; 20; 1
Tráfico de Drogas; Abril; 20; 1
Registro de Ocorrências; Abril; 20; 508
Homicídio Doloso; Abril; 21; 5
Latrocínio; Abril; 21; 0
Homicídio por intervenção policial; Abril; 21; 0
Letalidade Violenta; Abril; 21; 5
Estupro; Abril; 21; 3
Roubos; Abril; 21; 221
Furtos; Abril; 21; 196
Sequestro; Abril; 21; 0
Estelionato; Abril; 21; 64
Apreensão de Drogas; Abril; 21; 11
Tráfico de Drogas; Abril; 21; 4
Registro de Ocorrências; Abril; 21; 780
Homicídio Doloso; Abril; 22; 8
Latrocínio; Abril; 22; 0
Homicídio por intervenção policial; Abril; 22; 1
Letalidade Violenta; Abril; 22; 9
Estupro; Abril; 22; 3
Roubos; Abril; 22; 89
Furtos; Abril; 22; 71
Sequestro; Abril; 22; 0
Estelionato; Abril; 22; 19
Apreensão de Drogas; Abril; 22; 3
Tráfico de Drogas; Abril; 22; 3
Registro de Ocorrências; Abril; 22; 294
Homicídio Doloso; Abril; 23; 0
Latrocínio; Abril; 23; 0
Homicídio por intervenção policial; Abril; 23; 0
Letalidade Violenta; Abril; 23; 0
Estupro; Abril; 23; 0
Roubos; Abril; 23; 102
Furtos; Abril; 23; 80
Sequestro; Abril; 23; 0
Estelionato; Abril; 23; 31
Apreensão de Drogas; Abril; 23; 1
Tráfico de Drogas; Abril; 23; 0
Registro de Ocorrências; Abril; 23; 298
Homicídio Doloso; Abril; 24; 1
Latrocínio; Abril; 24; 0
Homicídio por intervenção policial; Abril; 24; 1
Letalidade Violenta; Abril; 24; 2
Estupro; Abril; 24; 0
Roubos; Abril; 24; 88
Furtos; Abril; 24; 39
Sequestro; Abril; 24; 0
Estelionato; Abril; 24; 15
Apreensão de Drogas; Abril; 24; 2
Tráfico de Drogas; Abril; 24; 2
Registro de Ocorrências; Abril; 24; 219
Homicídio Doloso; Abril; 25; 1
Latrocínio; Abril; 25; 0
Homicídio por intervenção policial; Abril; 25; 4
Letalidade Violenta; Abril; 25; 5
Estupro; Abril; 25; 1
Roubos; Abril; 25; 109
Furtos; Abril; 25; 96
Sequestro; Abril; 25; 0
Estelionato; Abril; 25; 25
Apreensão de Drogas; Abril; 25; 10
Tráfico de Drogas; Abril; 25; 5
Registro de Ocorrências; Abril; 25; 357
Homicídio Doloso; Abril; 26; 1
Latrocínio; Abril; 26; 0
Homicídio por intervenção policial; Abril; 26; 0
Letalidade Violenta; Abril; 26; 1
Estupro; Abril; 26; 1
Roubos; Abril; 26; 32
Furtos; Abril; 26; 80
Sequestro; Abril; 26; 0
Estelionato; Abril; 26; 23
Apreensão de Drogas; Abril; 26; 3
Tráfico de Drogas; Abril; 26; 2
Registro de Ocorrências; Abril; 26; 233
Homicídio Doloso; Abril; 27; 3
Latrocínio; Abril; 27; 0
Homicídio por intervenção policial; Abril; 27; 4
Letalidade Violenta; Abril; 27; 7
Estupro; Abril; 27; 0
Roubos; Abril; 27; 289
Furtos; Abril; 27; 147
Sequestro; Abril; 27; 0
Estelionato; Abril; 27; 76
Apreensão de Drogas; Abril; 27; 4
Tráfico de Drogas; Abril; 27; 4
Registro de Ocorrências; Abril; 27; 758
Homicídio Doloso; Abril; 28; 0
Latrocínio; Abril; 28; 0
Homicídio por intervenção policial; Abril; 28; 0
Letalidade Violenta; Abril; 28; 0
Estupro; Abril; 28; 1
Roubos; Abril; 28; 40
Furtos; Abril; 28; 23
Sequestro; Abril; 28; 0
Estelionato; Abril; 28; 8
Apreensão de Drogas; Abril; 28; 0
Tráfico de Drogas; Abril; 28; 0
Registro de Ocorrências; Abril; 28; 115
Homicídio Doloso; Abril; 29; 5
Latrocínio; Abril; 29; 0
Homicídio por intervenção policial; Abril; 29; 0
Letalidade Violenta; Abril; 29; 5
Estupro; Abril; 29; 0
Roubos; Abril; 29; 223
Furtos; Abril; 29; 105
Sequestro; Abril; 29; 0
Estelionato; Abril; 29; 36
Apreensão de Drogas; Abril; 29; 6
Tráfico de Drogas; Abril; 29; 6
Registro de Ocorrências; Abril; 29; 505
Homicídio Doloso; Abril; 30; 1
Latrocínio; Abril; 30; 0
Homicídio por intervenção policial; Abril; 30; 0
Letalidade Violenta; Abril; 30; 1
Estupro; Abril; 30; 0
Roubos; Abril; 30; 86
Furtos; Abril; 30; 35
Sequestro; Abril; 30; 0
Estelionato; Abril; 30; 12
Apreensão de Drogas; Abril; 30; 8
Tráfico de Drogas; Abril; 30; 8
Registro de Ocorrências; Abril; 30; 252
Homicídio Doloso; Abril; 31; 0
Latrocínio; Abril; 31; 0
Homicídio por intervenção policial; Abril; 31; 2
Letalidade Violenta; Abril; 31; 2
Estupro; Abril; 31; 0
Roubos; Abril; 31; 200
Furtos; Abril; 31; 43
Sequestro; Abril; 31; 0
Estelionato; Abril; 31; 23
Apreensão de Drogas; Abril; 31; 5
Tráfico de Drogas; Abril; 31; 5
Registro de Ocorrências; Abril; 31; 453
Homicídio Doloso; Abril; 32; 2
Latrocínio; Abril; 32; 0
Homicídio por intervenção policial; Abril; 32; 5
Letalidade Violenta; Abril; 32; 7
Estupro; Abril; 32; 11
Roubos; Abril; 32; 84
Furtos; Abril; 32; 172
Sequestro; Abril; 32; 0
Estelionato; Abril; 32; 117
Apreensão de Drogas; Abril; 32; 5
Tráfico de Drogas; Abril; 32; 5
Registro de Ocorrências; Abril; 32; 681
Homicídio Doloso; Abril; 33; 6
Latrocínio; Abril; 33; 0
Homicídio por intervenção policial; Abril; 33; 1
Letalidade Violenta; Abril; 33; 7
Estupro; Abril; 33; 1
Roubos; Abril; 33; 266
Furtos; Abril; 33; 101
Sequestro; Abril; 33; 0
Estelionato; Abril; 33; 65
Apreensão de Drogas; Abril; 33; 7
Tráfico de Drogas; Abril; 33; 6
Registro de Ocorrências; Abril; 33; 691
Homicídio Doloso; Abril; 34; 5
Latrocínio; Abril; 34; 0
Homicídio por intervenção policial; Abril; 34; 8
Letalidade Violenta; Abril; 34; 13
Estupro; Abril; 34; 10
Roubos; Abril; 34; 325
Furtos; Abril; 34; 169
Sequestro; Abril; 34; 0
Estelionato; Abril; 34; 66
Apreensão de Drogas; Abril; 34; 26
Tráfico de Drogas; Abril; 34; 14
Registro de Ocorrências; Abril; 34; 963
Homicídio Doloso; Abril; 35; 4
Latrocínio; Abril; 35; 0
Homicídio por intervenção policial; Abril; 35; 5
Letalidade Violenta; Abril; 35; 9
Estupro; Abril; 35; 12
Roubos; Abril; 35; 199
Furtos; Abril; 35; 120
Sequestro; Abril; 35; 0
Estelionato; Abril; 35; 87
Apreensão de Drogas; Abril; 35; 4
Tráfico de Drogas; Abril; 35; 3
Registro de Ocorrências; Abril; 35; 665
Homicídio Doloso; Abril; 36; 3
Latrocínio; Abril; 36; 0
Homicídio por intervenção policial; Abril; 36; 0
Letalidade Violenta; Abril; 36; 3
Estupro; Abril; 36; 5
Roubos; Abril; 36; 101
Furtos; Abril; 36; 86
Sequestro; Abril; 36; 0
Estelionato; Abril; 36; 82
Apreensão de Drogas; Abril; 36; 1
Tráfico de Drogas; Abril; 36; 1
Registro de Ocorrências; Abril; 36; 633
Homicídio Doloso; Abril; 37; 6
Latrocínio; Abril; 37; 0
Homicídio por intervenção policial; Abril; 37; 1
Letalidade Violenta; Abril; 37; 7
Estupro; Abril; 37; 0
Roubos; Abril; 37; 76
Furtos; Abril; 37; 87
Sequestro; Abril; 37; 0
Estelionato; Abril; 37; 49
Apreensão de Drogas; Abril; 37; 3
Tráfico de Drogas; Abril; 37; 3
Registro de Ocorrências; Abril; 37; 448
Homicídio Doloso; Abril; 38; 4
Latrocínio; Abril; 38; 0
Homicídio por intervenção policial; Abril; 38; 1
Letalidade Violenta; Abril; 38; 5
Estupro; Abril; 38; 4
Roubos; Abril; 38; 154
Furtos; Abril; 38; 48
Sequestro; Abril; 38; 0
Estelionato; Abril; 38; 20
Apreensão de Drogas; Abril; 38; 5
Tráfico de Drogas; Abril; 38; 4
Registro de Ocorrências; Abril; 38; 404
Homicídio Doloso; Abril; 39; 6
Latrocínio; Abril; 39; 1
Homicídio por intervenção policial; Abril; 39; 23
Letalidade Violenta; Abril; 39; 30
Estupro; Abril; 39; 1
Roubos; Abril; 39; 414
Furtos; Abril; 39; 54
Sequestro; Abril; 39; 0
Estelionato; Abril; 39; 7
Apreensão de Drogas; Abril; 39; 17
Tráfico de Drogas; Abril; 39; 17
Registro de Ocorrências; Abril; 39; 756
Homicídio Doloso; Abril; 40; 0
Latrocínio; Abril; 40; 0
Homicídio por intervenção policial; Abril; 40; 0
Letalidade Violenta; Abril; 40; 0
Estupro; Abril; 40; 2
Roubos; Abril; 40; 138
Furtos; Abril; 40; 48
Sequestro; Abril; 40; 0
Estelionato; Abril; 40; 29
Apreensão de Drogas; Abril; 40; 4
Tráfico de Drogas; Abril; 40; 4
Registro de Ocorrências; Abril; 40; 323
Homicídio Doloso; Abril; 41; 3
Latrocínio; Abril; 41; 0
Homicídio por intervenção policial; Abril; 41; 0
Letalidade Violenta; Abril; 41; 3
Estupro; Abril; 41; 1
Roubos; Abril; 41; 56
Furtos; Abril; 41; 76
Sequestro; Abril; 41; 0
Estelionato; Abril; 41; 64
Apreensão de Drogas; Abril; 41; 2
Tráfico de Drogas; Abril; 41; 0
Registro de Ocorrências; Abril; 41; 345
Homicídio Doloso; Abril; 42; 1
Latrocínio; Abril; 42; 0
Homicídio por intervenção policial; Abril; 42; 0
Letalidade Violenta; Abril; 42; 1
Estupro; Abril; 42; 1
Roubos; Abril; 42; 28
Furtos; Abril; 42; 107
Sequestro; Abril; 42; 0
Estelionato; Abril; 42; 60
Apreensão de Drogas; Abril; 42; 12
Tráfico de Drogas; Abril; 42; 1
Registro de Ocorrências; Abril; 42; 394
Homicídio Doloso; Abril; 43; 1
Latrocínio; Abril; 43; 0
Homicídio por intervenção policial; Abril; 43; 0
Letalidade Violenta; Abril; 43; 1
Estupro; Abril; 43; 3
Roubos; Abril; 43; 22
Furtos; Abril; 43; 38
Sequestro; Abril; 43; 0
Estelionato; Abril; 43; 10
Apreensão de Drogas; Abril; 43; 2
Tráfico de Drogas; Abril; 43; 2
Registro de Ocorrências; Abril; 43; 191
Homicídio Doloso; Abril; 44; 6
Latrocínio; Abril; 44; 0
Homicídio por intervenção policial; Abril; 44; 0
Letalidade Violenta; Abril; 44; 6
Estupro; Abril; 44; 3
Roubos; Abril; 44; 130
Furtos; Abril; 44; 57
Sequestro; Abril; 44; 0
Estelionato; Abril; 44; 21
Apreensão de Drogas; Abril; 44; 9
Tráfico de Drogas; Abril; 44; 7
Registro de Ocorrências; Abril; 44; 330
Homicídio Doloso; Maio; 1; 0
Latrocínio; Maio; 1; 0
Homicídio por intervenção policial; Maio; 1; 0
Letalidade Violenta; Maio; 1; 0
Estupro; Maio; 1; 1
Roubos; Maio; 1; 40
Furtos; Maio; 1; 36
Sequestro; Maio; 1; 0
Estelionato; Maio; 1; 46
Apreensão de Drogas; Maio; 1; 1
Tráfico de Drogas; Maio; 1; 1
Registro de Ocorrências; Maio; 1; 233
Homicídio Doloso; Maio; 4; 1
Latrocínio; Maio; 4; 0
Homicídio por intervenção policial; Maio; 4; 1
Letalidade Violenta; Maio; 4; 2
Estupro; Maio; 4; 0
Roubos; Maio; 4; 25
Furtos; Maio; 4; 33
Sequestro; Maio; 4; 0
Estelionato; Maio; 4; 4
Apreensão de Drogas; Maio; 4; 5
Tráfico de Drogas; Maio; 4; 3
Registro de Ocorrências; Maio; 4; 128
Homicídio Doloso; Maio; 5; 3
Latrocínio; Maio; 5; 0
Homicídio por intervenção policial; Maio; 5; 0
Letalidade Violenta; Maio; 5; 3
Estupro; Maio; 5; 1
Roubos; Maio; 5; 36
Furtos; Maio; 5; 71
Sequestro; Maio; 5; 0
Estelionato; Maio; 5; 66
Apreensão de Drogas; Maio; 5; 8
Tráfico de Drogas; Maio; 5; 3
Registro de Ocorrências; Maio; 5; 326
Homicídio Doloso; Maio; 6; 5
Latrocínio; Maio; 6; 0
Homicídio por intervenção policial; Maio; 6; 0
Letalidade Violenta; Maio; 6; 5
Estupro; Maio; 6; 1
Roubos; Maio; 6; 42
Furtos; Maio; 6; 61
Sequestro; Maio; 6; 0
Estelionato; Maio; 6; 27
Apreensão de Drogas; Maio; 6; 2
Tráfico de Drogas; Maio; 6; 0
Registro de Ocorrências; Maio; 6; 239
Homicídio Doloso; Maio; 7; 0
Latrocínio; Maio; 7; 1
Homicídio por intervenção policial; Maio; 7; 0
Letalidade Violenta; Maio; 7; 1
Estupro; Maio; 7; 0
Roubos; Maio; 7; 7
Furtos; Maio; 7; 12
Sequestro; Maio; 7; 0
Estelionato; Maio; 7; 0
Apreensão de Drogas; Maio; 7; 1
Tráfico de Drogas; Maio; 7; 1
Registro de Ocorrências; Maio; 7; 43
Homicídio Doloso; Maio; 9; 0
Latrocínio; Maio; 9; 0
Homicídio por intervenção policial; Maio; 9; 0
Letalidade Violenta; Maio; 9; 0
Estupro; Maio; 9; 0
Roubos; Maio; 9; 80
Furtos; Maio; 9; 97
Sequestro; Maio; 9; 0
Estelionato; Maio; 9; 104
Apreensão de Drogas; Maio; 9; 3
Tráfico de Drogas; Maio; 9; 1
Registro de Ocorrências; Maio; 9; 447
Homicídio Doloso; Maio; 10; 1
Latrocínio; Maio; 10; 0
Homicídio por intervenção policial; Maio; 10; 0
Letalidade Violenta; Maio; 10; 1
Estupro; Maio; 10; 3
Roubos; Maio; 10; 55
Furtos; Maio; 10; 115
Sequestro; Maio; 10; 0
Estelionato; Maio; 10; 106
Apreensão de Drogas; Maio; 10; 3
Tráfico de Drogas; Maio; 10; 0
Registro de Ocorrências; Maio; 10; 442
Homicídio Doloso; Maio; 11; 1
Latrocínio; Maio; 11; 0
Homicídio por intervenção policial; Maio; 11; 0
Letalidade Violenta; Maio; 11; 1
Estupro; Maio; 11; 0
Roubos; Maio; 11; 1
Furtos; Maio; 11; 4
Sequestro; Maio; 11; 0
Estelionato; Maio; 11; 3
Apreensão de Drogas; Maio; 11; 0
Tráfico de Drogas; Maio; 11; 0
Registro de Ocorrências; Maio; 11; 31
Homicídio Doloso; Maio; 12; 0
Latrocínio; Maio; 12; 0
Homicídio por intervenção policial; Maio; 12; 0
Letalidade Violenta; Maio; 12; 0
Estupro; Maio; 12; 2
Roubos; Maio; 12; 5
Furtos; Maio; 12; 75
Sequestro; Maio; 12; 0
Estelionato; Maio; 12; 9
Apreensão de Drogas; Maio; 12; 10
Tráfico de Drogas; Maio; 12; 2
Registro de Ocorrências; Maio; 12; 172
Homicídio Doloso; Maio; 13; 0
Latrocínio; Maio; 13; 0
Homicídio por intervenção policial; Maio; 13; 0
Letalidade Violenta; Maio; 13; 0
Estupro; Maio; 13; 0
Roubos; Maio; 13; 4
Furtos; Maio; 13; 86
Sequestro; Maio; 13; 0
Estelionato; Maio; 13; 38
Apreensão de Drogas; Maio; 13; 11
Tráfico de Drogas; Maio; 13; 0
Registro de Ocorrências; Maio; 13; 207
Homicídio Doloso; Maio; 14; 0
Latrocínio; Maio; 14; 0
Homicídio por intervenção policial; Maio; 14; 0
Letalidade Violenta; Maio; 14; 0
Estupro; Maio; 14; 2
Roubos; Maio; 14; 19
Furtos; Maio; 14; 76
